,RUL-predicted
7599,167.6125
7600,161.66
7601,170.0425
7602,163.7825
7603,150.4
7604,167.415
7605,157.0775
7606,167.3925
7607,160.8025
7608,164.5325
7609,159.31
7610,155.4425
7611,154.4575
7612,171.92
7613,148.2125
7614,164.575
7615,161.335
7616,151.565
7617,147.6425
7618,154.7875
7619,152.245
7620,148.0725
7621,156.1125
7622,154.68
7623,168.25
7624,133.465
7625,152.1925
7626,147.605
7627,154.3675
7628,148.165
7629,142.4025
7630,131.76
7631,132.62
7632,156.12
7633,136.825
7634,127.5775
7635,141.62
7636,208.64
7637,202.1625
7638,185.9575
7639,204.6525
7640,216.575
7641,180.8775
7642,195.7025
7643,192.545
7644,215.7425
7645,202.5075
7646,188.6475
7647,190.295
7648,179.67
7649,199.8875
7650,182.545
7651,186.73
7652,186.08
7653,168.2125
7654,178.55
7655,182.115
7656,180.305
7657,175.8025
7658,183.9075
7659,167.5625
7660,179.5225
7661,190.1925
7662,190.955
7663,173.8625
7664,180.465
7665,163.4825
7666,176.9125
7667,193.915
7668,179.7025
7669,162.72
7670,184.89
7671,182.79
7672,180.3375
7673,180.2675
7674,150.3025
7675,157.26
7676,158.055
7677,163.5425
7678,156.295
7679,158.775
7680,163.1775
7681,164.755
7682,166.02
7683,158.055
7684,157.84
7685,149.7725
7686,146.06
7687,140.725
7688,158.2675
7689,147.58
7690,151.8
7691,151.255
7692,151.1175
7693,174.3
7694,130.005
7695,159.425
7696,142.9975
7697,142.36
7698,144.8375
7699,163.6675
7700,145.555
7701,135.9675
7702,133.0725
7703,160.385
7704,127.1075
7705,129.715
7706,139.475
7707,128.5225
7708,118.5
7709,126.0625
7710,123.265
7711,134.69
7712,149.695
7713,163.1525
7714,144.0175
7715,131.7225
7716,126.3
7717,133.0525
7718,124.625
7719,133.9325
7720,133.415
7721,111.66
7722,139.6125
7723,116.7275
7724,111.165
7725,107.84
7726,118.06
7727,112.39
7728,114.4925
7729,118.96
7730,112.5875
7731,117.4925
7732,99.5925
7733,126.3425
7734,103.1175
7735,105.1175
7736,104.83
7737,96.165
7738,120.795
7739,91.615
7740,104.1725
7741,95.3275
7742,96.675
7743,92.9775
7744,90.895
7745,100.1875
7746,99.31
7747,111.795
7748,97.73
7749,101.3825
7750,114.8075
7751,92.11
7752,96.41
7753,107.315
7754,102.9775
7755,90.4925
7756,99.1725
7757,84.5
7758,103.5425
7759,88.335
7760,93.74
7761,91.0975
7762,80.2675
7763,95.6125
7764,71.7675
7765,91.685
7766,87.45
7767,98.9875
7768,95.9925
7769,84.7675
7770,90.7225
7771,104.2075
7772,100.47
7773,81.9075
7774,92.1175
7775,85.5475
7776,78.61
7777,91.725
7778,86.7
7779,83.5525
7780,91.0125
7781,77.6975
7782,89.3
7783,197.3575
7784,213.2275
7785,201.53
7786,207.5675
7787,226.095
7788,202.06
7789,199.3775
7790,188.4525
7791,211.5875
7792,223.62
7793,201.4
7794,204.795
7795,193.525
7796,202.1225
7797,194.01
7798,185.2125
7799,189.9275
7800,189.12
7801,177.0825
7802,196.385
7803,197.59
7804,171.565
7805,184.7075
7806,172.35
7807,185.72
7808,185.625
7809,184.93
7810,172.44
7811,186.35
7812,191.12
7813,182.18
7814,188.75
7815,169.2375
7816,186.9725
7817,189.0925
7818,178.2825
7819,169.2525
7820,173.735
7821,169.5525
7822,165.645
7823,189.93
7824,177.3025
7825,168.3525
7826,169.625
7827,169.6125
7828,162.0175
7829,168.6725
7830,175.375
7831,159.18
7832,165.4675
7833,176.1575
7834,158.1875
7835,159.0075
7836,163.11
7837,167.4075
7838,184.26
7839,146.9
7840,159.4725
7841,147.8775
7842,156.085
7843,148.285
7844,153.3525
7845,159.16
7846,136.365
7847,151.88
7848,162.0175
7849,167.67
7850,144.6325
7851,139.53
7852,134.8425
7853,150.6425
7854,146.9775
7855,135.9
7856,135.5
7857,143.05
7858,128.685
7859,148.18
7860,123.465
7861,144.6175
7862,143.2075
7863,151.0
7864,120.1875
7865,137.0325
7866,112.505
7867,141.8675
7868,127.4775
7869,141.0875
7870,133.99
7871,124.97
7872,111.05
7873,127.975
7874,124.575
7875,117.5
7876,117.575
7877,101.075
7878,125.365
7879,97.1625
7880,106.8725
7881,125.3475
7882,107.5875
7883,120.1
7884,113.9
7885,107.81
7886,109.81
7887,117.76
7888,112.2175
7889,80.0975
7890,103.4325
7891,114.47
7892,89.9375
7893,111.42
7894,108.845
7895,112.7075
7896,90.545
7897,95.66
7898,89.9225
7899,105.7125
7900,85.2225
7901,115.0675
7902,81.4025
7903,89.2825
7904,80.4525
7905,121.2075
7906,93.1575
7907,92.5125
7908,87.465
7909,88.7125
7910,64.8175
7911,96.1325
7912,92.465
7913,70.335
7914,82.08
7915,100.7975
7916,73.985
7917,79.04
7918,82.2025
7919,75.635
7920,94.395
7921,86.3575
7922,81.65
7923,67.9975
7924,66.395
7925,78.6375
7926,69.025
7927,59.86
7928,67.0325
7929,63.8825
7930,51.1225
7931,40.4275
7932,56.54
7933,68.105
7934,57.135
7935,52.52
7936,42.455
7937,52.33
7938,36.325
7939,44.375
7940,40.6825
7941,46.7775
7942,201.1
7943,228.035
7944,214.01
7945,228.59
7946,218.9925
7947,219.16
7948,227.1525
7949,230.085
7950,216.94
7951,219.5725
7952,222.4225
7953,212.2625
7954,221.2375
7955,216.955
7956,208.485
7957,211.405
7958,213.68
7959,209.91
7960,220.7475
7961,198.4325
7962,210.3575
7963,217.79
7964,216.7225
7965,204.125
7966,200.4875
7967,204.94
7968,203.6275
7969,215.9725
7970,211.1975
7971,191.4875
7972,198.93
7973,195.5
7974,182.8625
7975,205.2225
7976,196.1925
7977,204.325
7978,187.2125
7979,188.32
7980,216.85
7981,197.3175
7982,187.0775
7983,197.705
7984,191.3725
7985,187.635
7986,200.11
7987,186.2475
7988,186.365
7989,191.935
7990,179.4725
7991,183.2175
7992,182.3125
7993,176.0225
7994,179.74
7995,184.1375
7996,182.6425
7997,167.1275
7998,170.2375
7999,170.245
8000,173.23
8001,177.5475
8002,189.8825
8003,164.5125
8004,160.13
8005,166.0325
8006,169.595
8007,179.5625
8008,168.55
8009,164.4025
8010,176.73
8011,172.7975
8012,170.355
8013,150.3975
8014,177.7425
8015,162.555
8016,168.64
8017,157.135
8018,173.5
8019,176.6275
8020,176.3975
8021,182.3125
8022,168.4575
8023,183.32
8024,154.155
8025,169.45
8026,162.5225
8027,164.7925
8028,158.9575
8029,163.735
8030,173.4025
8031,162.025
8032,161.7
8033,165.1
8034,170.71
8035,147.365
8036,162.6725
8037,157.505
8038,150.025
8039,146.1125
8040,138.075
8041,155.7975
8042,148.01
8043,146.4975
8044,157.6275
8045,137.4875
8046,148.7675
8047,137.9075
8048,157.1925
8049,152.52
8050,142.0925
8051,138.3075
8052,121.8825
8053,143.2075
8054,132.945
8055,133.91
8056,143.115
8057,150.035
8058,153.405
8059,147.035
8060,140.91
8061,164.965
8062,149.9475
8063,128.115
8064,146.895
8065,147.2
8066,146.0925
8067,151.5625
8068,121.9875
8069,158.0275
8070,144.14
8071,138.03
8072,157.2675
8073,126.705
8074,139.54
8075,143.7
8076,124.815
8077,138.075
8078,147.765
8079,141.0
8080,141.3675
8081,145.9775
8082,118.0825
8083,138.64
8084,124.1525
8085,146.6825
8086,129.4075
8087,131.945
8088,128.8075
8089,130.8825
8090,138.8925
8091,141.72
8092,135.255
8093,119.3175
8094,125.5575
8095,123.2475
8096,134.035
8097,126.715
8098,124.5075
8099,125.67
8100,116.5025
8101,105.7
8102,123.97
8103,128.1075
8104,128.2125
8105,132.12
8106,120.6825
8107,141.325
8108,120.865
8109,118.8375
8110,147.1125
8111,123.4525
8112,113.2325
8113,119.1825
8114,115.85
8115,125.0125
8116,134.255
8117,126.0675
8118,117.2525
8119,123.1375
8120,101.9925
8121,105.49
8122,108.5425
8123,119.54
8124,122.0725
8125,106.92
8126,120.4425
8127,109.6425
8128,116.575
8129,105.3325
8130,98.1825
8131,113.96
8132,101.29
8133,108.245
8134,111.355
8135,108.56
8136,100.1325
8137,105.5825
8138,88.085
8139,106.25
8140,98.87
8141,116.2675
8142,115.535
8143,81.4825
8144,102.4525
8145,97.7425
8146,117.91
8147,95.84
8148,96.8475
8149,90.6075
8150,83.7825
8151,72.495
8152,101.42
8153,72.8825
8154,68.1625
8155,78.19
8156,72.975
8157,71.2225
8158,75.0975
8159,69.925
8160,88.7775
8161,68.56
8162,65.67
8163,74.3425
8164,69.9025
8165,61.3225
8166,60.7575
8167,64.6725
8168,71.335
8169,60.1225
8170,60.545
8171,61.8825
8172,49.3725
8173,60.175
8174,192.8225
8175,193.9625
8176,195.135
8177,186.3325
8178,188.44
8179,187.87
8180,179.595
8181,190.6775
8182,191.22
8183,193.7125
8184,191.74
8185,201.055
8186,190.9
8187,182.975
8188,178.6325
8189,176.1275
8190,173.0425
8191,204.8675
8192,185.1975
8193,166.4075
8194,179.665
8195,171.335
8196,173.39
8197,183.26
8198,167.5325
8199,170.1
8200,169.865
8201,178.0025
8202,185.405
8203,183.8475
8204,158.415
8205,165.4425
8206,176.39
8207,163.645
8208,151.2425
8209,165.4475
8210,178.1575
8211,170.9125
8212,165.5125
8213,174.4625
8214,156.2675
8215,152.99
8216,152.29
8217,167.0325
8218,152.435
8219,157.83
8220,157.9875
8221,182.1175
8222,165.6825
8223,138.8125
8224,155.125
8225,145.6225
8226,151.79
8227,135.2075
8228,153.0925
8229,149.8925
8230,146.3225
8231,159.14
8232,135.56
8233,137.055
8234,147.6975
8235,138.245
8236,144.98
8237,124.96
8238,131.0975
8239,137.295
8240,128.545
8241,134.1
8242,122.9475
8243,120.3425
8244,125.83
8245,133.5
8246,159.2675
8247,127.1625
8248,127.675
8249,121.395
8250,125.045
8251,129.475
8252,115.905
8253,117.205
8254,119.2225
8255,124.2125
8256,136.3475
8257,118.9325
8258,137.6725
8259,120.405
8260,120.745
8261,113.8525
8262,100.385
8263,108.8125
8264,104.8725
8265,108.8675
8266,106.605
8267,114.1125
8268,107.5125
8269,117.045
8270,106.7725
8271,96.815
8272,105.5325
8273,97.2475
8274,100.7575
8275,99.9425
8276,101.935
8277,102.2675
8278,101.6025
8279,91.89
8280,101.085
8281,98.665
8282,100.0525
8283,88.475
8284,88.94
8285,84.4375
8286,98.3375
8287,105.0825
8288,96.75
8289,94.9775
8290,71.3675
8291,89.95
8292,90.9675
8293,92.36
8294,99.0725
8295,93.2475
8296,86.245
8297,91.7925
8298,82.675
8299,91.92
8300,84.935
8301,76.8575
8302,83.525
8303,88.0025
8304,85.91
8305,95.5725
8306,82.735
8307,92.5925
8308,74.4525
8309,70.0925
8310,68.1
8311,87.54
8312,57.0925
8313,51.72
8314,81.8425
8315,67.99
8316,74.6375
8317,65.2225
8318,82.76
8319,83.225
8320,76.06
8321,81.615
8322,77.0575
8323,91.03
8324,70.8575
8325,58.4175
8326,61.0475
8327,66.9475
8328,53.8375
8329,221.9775
8330,211.04
8331,214.845
8332,202.0325
8333,200.3725
8334,209.6425
8335,199.1625
8336,203.5575
8337,189.77
8338,205.2625
8339,204.135
8340,198.0825
8341,194.8225
8342,197.8225
8343,183.415
8344,182.415
8345,191.235
8346,202.905
8347,196.0725
8348,204.64
8349,184.56
8350,189.905
8351,176.72
8352,177.515
8353,192.4725
8354,178.615
8355,185.9675
8356,190.355
8357,166.815
8358,186.1975
8359,169.2675
8360,189.6775
8361,170.3125
8362,169.5325
8363,166.135
8364,174.1225
8365,167.205
8366,186.9625
8367,177.8
8368,181.7325
8369,168.05
8370,166.5725
8371,174.045
8372,156.57
8373,160.24
8374,178.905
8375,166.55
8376,153.5775
8377,167.045
8378,163.355
8379,151.325
8380,161.815
8381,186.4025
8382,152.535
8383,154.31
8384,164.0425
8385,148.985
8386,162.0725
8387,153.2325
8388,164.5625
8389,140.55
8390,166.225
8391,142.9225
8392,153.125
8393,166.2925
8394,131.9225
8395,131.21
8396,148.39
8397,151.095
8398,157.955
8399,136.01
8400,162.515
8401,167.4325
8402,124.1
8403,148.2475
8404,126.8575
8405,108.49
8406,135.62
8407,119.1375
8408,133.405
8409,138.8625
8410,112.645
8411,118.2425
8412,127.025
8413,156.4675
8414,121.0575
8415,131.42
8416,117.7525
8417,118.36
8418,113.2375
8419,134.2075
8420,116.71
8421,115.51
8422,110.145
8423,136.5225
8424,107.16
8425,133.9825
8426,99.285
8427,108.5475
8428,121.2375
8429,112.35
8430,117.8925
8431,98.7025
8432,113.51
8433,86.0575
8434,107.4325
8435,97.3875
8436,99.565
8437,104.7525
8438,103.27
8439,94.255
8440,112.41
8441,110.705
8442,108.0725
8443,102.1125
8444,92.72
8445,104.6125
8446,125.1125
8447,91.965
8448,124.645
8449,89.0175
8450,96.7225
8451,100.1725
8452,104.5525
8453,107.86
8454,102.445
8455,93.9075
8456,87.755
8457,81.755
8458,80.7825
8459,93.6725
8460,83.425
8461,81.1375
8462,91.1325
8463,84.695
8464,82.99
8465,84.6075
8466,81.125
8467,111.2725
8468,71.6025
8469,80.9275
8470,75.605
8471,73.81
8472,65.48
8473,74.2175
8474,92.665
8475,78.7275
8476,77.98
8477,64.1075
8478,54.1575
8479,71.3275
8480,68.275
8481,70.7825
8482,61.455
8483,61.9125
8484,66.805
8485,39.775
8486,50.7075
8487,46.71
8488,52.03
8489,45.405
8490,52.56
8491,48.395
8492,36.8
8493,42.43
8494,37.2
8495,39.245
8496,48.295
8497,215.0225
8498,216.0225
8499,213.4025
8500,190.1625
8501,226.8625
8502,217.4025
8503,211.7725
8504,215.3425
8505,192.85
8506,207.6275
8507,224.2025
8508,214.8475
8509,219.2175
8510,212.7475
8511,213.0675
8512,209.5175
8513,202.68
8514,203.46
8515,206.1075
8516,196.235
8517,194.87
8518,209.2125
8519,204.7575
8520,195.965
8521,194.1775
8522,192.4525
8523,171.56
8524,194.895
8525,173.7775
8526,182.14
8527,188.415
8528,180.7775
8529,189.6525
8530,178.3225
8531,190.4575
8532,189.84
8533,183.615
8534,180.78
8535,169.515
8536,175.9475
8537,168.6375
8538,166.3875
8539,167.015
8540,188.56
8541,167.7725
8542,168.0975
8543,169.1575
8544,184.0975
8545,171.1025
8546,178.5975
8547,168.4975
8548,166.11
8549,171.875
8550,160.1425
8551,166.7325
8552,164.625
8553,165.4425
8554,159.5975
8555,168.905
8556,179.3175
8557,165.41
8558,159.1475
8559,182.58
8560,153.8
8561,168.0325
8562,160.485
8563,169.045
8564,150.205
8565,140.01
8566,149.555
8567,159.16
8568,189.3225
8569,193.3925
8570,199.765
8571,193.8975
8572,200.4375
8573,180.055
8574,186.035
8575,196.65
8576,210.6075
8577,199.425
8578,195.8575
8579,191.1075
8580,191.2775
8581,182.6025
8582,178.0925
8583,181.39
8584,178.295
8585,193.1975
8586,181.38
8587,173.4075
8588,179.595
8589,181.7025
8590,171.21
8591,162.91
8592,187.97
8593,172.745
8594,162.1225
8595,179.005
8596,164.7125
8597,160.96
8598,178.7
8599,150.3375
8600,159.1225
8601,176.7375
8602,173.22
8603,152.77
8604,153.4975
8605,148.435
8606,157.48
8607,154.33
8608,157.6275
8609,163.8075
8610,155.03
8611,153.875
8612,148.8525
8613,145.775
8614,150.445
8615,159.565
8616,159.1725
8617,146.78
8618,146.885
8619,140.2625
8620,131.6575
8621,151.595
8622,163.7225
8623,136.6175
8624,132.0475
8625,136.5
8626,137.9225
8627,136.685
8628,134.395
8629,127.205
8630,130.16
8631,153.4225
8632,132.2075
8633,115.9825
8634,123.185
8635,114.6225
8636,116.005
8637,125.87
8638,126.3575
8639,111.0075
8640,108.1225
8641,113.165
8642,97.79
8643,108.4125
8644,96.63
8645,103.5425
8646,96.95
8647,93.22
8648,93.4575
8649,97.495
8650,103.47
8651,101.0025
8652,95.6825
8653,87.01
8654,91.295
8655,90.375
8656,85.6875
8657,89.75
8658,80.86
8659,79.1975
8660,76.8875
8661,75.32
8662,82.765
8663,91.885
8664,84.09
8665,82.495
8666,72.425
8667,73.635
8668,74.185
8669,67.33
8670,73.7575
8671,64.17
8672,71.415
8673,56.355
8674,86.21
8675,65.765
8676,52.075
8677,47.6675
8678,67.6625
8679,55.8975
8680,55.7775
8681,43.5375
8682,54.6675
8683,51.8625
8684,48.1975
8685,35.93
8686,42.08
8687,44.44
8688,40.29
8689,36.665
8690,44.6125
8691,41.0575
8692,45.32
8693,42.8425
8694,33.11
8695,41.425
8696,28.3125
8697,35.8025
8698,35.775
8699,30.9075
8700,35.5625
8701,26.94
8702,30.145
8703,29.07
8704,31.3975
8705,25.45
8706,26.11
8707,24.3775
8708,27.3925
8709,28.4075
8710,23.55
8711,17.7325
8712,17.615
8713,20.66
8714,15.67
8715,225.95
8716,203.04
8717,210.94
8718,215.625
8719,194.7875
8720,210.8925
8721,192.995
8722,189.5925
8723,204.6625
8724,182.655
8725,200.31
8726,203.0125
8727,189.46
8728,208.5075
8729,197.125
8730,191.715
8731,203.3975
8732,188.48
8733,180.1275
8734,194.0875
8735,195.735
8736,199.135
8737,192.9275
8738,176.48
8739,184.1925
8740,168.225
8741,194.82
8742,183.2125
8743,176.8425
8744,173.4975
8745,162.985
8746,167.455
8747,176.8275
8748,197.575
8749,172.6925
8750,171.0425
8751,165.4275
8752,156.4275
8753,167.07
8754,173.6525
8755,186.625
8756,173.315
8757,167.6525
8758,154.2675
8759,150.5925
8760,157.585
8761,158.67
8762,170.145
8763,162.9725
8764,166.6075
8765,145.475
8766,148.1125
8767,150.9925
8768,168.7725
8769,159.395
8770,151.0925
8771,141.83
8772,144.64
8773,138.9575
8774,137.315
8775,138.4975
8776,146.9725
8777,157.3
8778,152.1175
8779,138.77
8780,167.13
8781,145.7725
8782,141.905
8783,141.9075
8784,141.4825
8785,159.0525
8786,192.59
8787,225.2125
8788,219.7625
8789,212.595
8790,207.975
8791,200.6925
8792,212.1575
8793,199.275
8794,193.5075
8795,202.5375
8796,215.8775
8797,210.345
8798,203.63
8799,206.4625
8800,208.2025
8801,188.765
8802,211.43
8803,195.9875
8804,198.47
8805,206.1875
8806,194.64
8807,191.915
8808,210.34
8809,193.5325
8810,201.0125
8811,200.275
8812,199.98
8813,203.3725
8814,179.3225
8815,216.0075
8816,192.6425
8817,198.6925
8818,179.055
8819,178.0475
8820,200.99
8821,179.655
8822,198.07
8823,190.2425
8824,166.9675
8825,188.375
8826,175.3425
8827,168.4425
8828,179.2825
8829,152.5125
8830,173.0725
8831,163.8975
8832,178.54
8833,170.0025
8834,157.8725
8835,171.2325
8836,161.915
8837,150.5325
8838,162.285
8839,151.565
8840,166.78
8841,150.8225
8842,149.7075
8843,174.255
8844,166.1625
8845,153.7925
8846,150.075
8847,140.7325
8848,151.785
8849,134.6075
8850,158.0675
8851,143.92
8852,134.9525
8853,147.645
8854,131.0625
8855,136.4925
8856,132.36
8857,138.1275
8858,130.0775
8859,139.695
8860,139.7975
8861,152.7575
8862,123.3225
8863,120.5925
8864,135.045
8865,129.38
8866,128.18
8867,113.0625
8868,138.96
8869,144.505
8870,134.715
8871,124.0275
8872,157.295
8873,120.29
8874,127.7275
8875,133.63
8876,130.1425
8877,122.36
8878,147.765
8879,122.835
8880,114.4075
8881,138.375
8882,117.3775
8883,118.2425
8884,117.805
8885,129.5575
8886,112.2225
8887,122.965
8888,105.535
8889,135.2875
8890,120.415
8891,103.8775
8892,131.67
8893,105.36
8894,114.8075
8895,128.0325
8896,107.18
8897,111.07
8898,117.5475
8899,91.76
8900,106.4975
8901,105.87
8902,109.76
8903,119.7425
8904,86.1725
8905,110.395
8906,108.2275
8907,86.6225
8908,127.635
8909,80.3325
8910,110.935
8911,83.33
8912,105.3325
8913,93.11
8914,80.5325
8915,87.2625
8916,82.9875
8917,95.2425
8918,94.2775
8919,101.1025
8920,86.9275
8921,82.3425
8922,80.075
8923,67.5075
8924,92.605
8925,78.9175
8926,76.73
8927,110.31
8928,83.4025
8929,85.18
8930,68.5725
8931,83.525
8932,63.2425
8933,66.615
8934,74.31
8935,90.8
8936,76.74
8937,72.74
8938,48.19
8939,68.86
8940,65.05
8941,56.705
8942,65.9375
8943,58.3275
8944,75.29
8945,52.215
8946,51.2575
8947,48.95
8948,56.1875
8949,40.775
8950,57.0325
8951,42.5925
8952,55.7625
8953,44.235
8954,41.6425
8955,49.375
8956,34.8975
8957,40.0775
8958,26.6325
8959,13.9275
8960,20.435
8961,41.5
8962,17.2125
8963,34.695
8964,22.885
8965,11.6475
8966,20.17
8967,18.845
8968,19.045
8969,14.84
8970,16.1075
8971,19.0625
8972,18.7975
8973,201.525
8974,195.8975
8975,187.3625
8976,193.79
8977,219.28
8978,187.18
8979,194.8975
8980,191.4175
8981,199.5525
8982,199.15
8983,183.6325
8984,185.24
8985,187.5525
8986,187.83
8987,205.085
8988,173.2825
8989,182.9575
8990,192.465
8991,177.5225
8992,175.7325
8993,176.5375
8994,179.4875
8995,174.9
8996,189.8575
8997,188.56
8998,201.09
8999,170.555
9000,175.195
9001,175.6275
9002,173.69
9003,173.8
9004,173.8525
9005,195.5825
9006,158.73
9007,153.785
9008,177.1925
9009,173.4275
9010,174.3125
9011,156.915
9012,162.8825
9013,176.09
9014,169.165
9015,156.81
9016,153.12
9017,163.55
9018,154.1625
9019,171.0025
9020,143.05
9021,153.3075
9022,149.4825
9023,145.4375
9024,154.645
9025,146.01
9026,154.395
9027,195.925
9028,199.885
9029,198.8875
9030,189.65
9031,190.5825
9032,182.84
9033,195.1025
9034,181.9425
9035,191.685
9036,188.555
9037,188.7875
9038,190.4775
9039,184.9025
9040,184.3375
9041,217.8025
9042,181.26
9043,178.1025
9044,188.9
9045,181.78
9046,177.4925
9047,186.7775
9048,179.7525
9049,171.1425
9050,180.615
9051,174.93
9052,171.8375
9053,172.505
9054,171.215
9055,168.0925
9056,166.2
9057,178.1575
9058,198.38
9059,172.1225
9060,172.8175
9061,188.1175
9062,172.9425
9063,175.4925
9064,177.23
9065,170.165
9066,166.5775
9067,184.82
9068,170.895
9069,160.175
9070,152.4475
9071,165.485
9072,163.345
9073,156.2475
9074,170.8075
9075,161.7775
9076,159.12
9077,145.205
9078,155.5425
9079,173.185
9080,154.595
9081,144.69
9082,149.1275
9083,165.1275
9084,143.0175
9085,158.8475
9086,148.95
9087,157.1975
9088,140.54
9089,131.7075
9090,139.98
9091,143.1025
9092,133.78
9093,134.5925
9094,128.8375
9095,155.935
9096,148.7575
9097,134.985
9098,140.9825
9099,131.2625
9100,130.215
9101,120.8175
9102,130.8625
9103,131.4925
9104,124.6275
9105,124.56
9106,122.0475
9107,123.69
9108,110.01
9109,132.1
9110,116.8225
9111,126.69
9112,106.4825
9113,139.4975
9114,129.3525
9115,138.235
9116,119.475
9117,107.315
9118,123.6525
9119,140.1
9120,113.2825
9121,121.0525
9122,121.9675
9123,109.5775
9124,133.96
9125,116.9775
9126,101.4625
9127,101.7275
9128,111.68
9129,131.2425
9130,109.65
9131,95.9875
9132,108.36
9133,104.955
9134,97.18
9135,95.4875
9136,96.1
9137,98.1475
9138,104.9275
9139,104.775
9140,94.955
9141,105.7275
9142,97.4875
9143,99.765
9144,101.1725
9145,83.1175
9146,108.4825
9147,96.435
9148,94.4075
9149,84.0575
9150,105.9325
9151,87.225
9152,86.0225
9153,98.54
9154,88.095
9155,98.39
9156,90.79
9157,85.565
9158,98.505
9159,97.3925
9160,89.0075
9161,95.12
9162,80.645
9163,104.6125
9164,97.3925
9165,79.64
9166,79.87
9167,78.9125
9168,70.415
9169,77.43
9170,79.54
9171,93.47
9172,97.21
9173,84.825
9174,98.3425
9175,91.335
9176,88.9225
9177,78.745
9178,74.915
9179,214.25
9180,208.11
9181,215.855
9182,210.64
9183,202.515
9184,201.2775
9185,193.87
9186,223.66
9187,203.1175
9188,205.705
9189,209.5275
9190,198.4125
9191,189.18
9192,190.925
9193,209.7175
9194,187.7175
9195,177.665
9196,181.0725
9197,191.17
9198,181.09
9199,181.665
9200,186.8125
9201,182.6825
9202,189.5825
9203,181.0425
9204,180.67
9205,167.0075
9206,179.335
9207,180.7525
9208,211.91
9209,183.6325
9210,162.9925
9211,182.7825
9212,203.575
9213,171.425
9214,168.925
9215,159.705
9216,163.55
9217,163.795
9218,158.25
9219,177.775
9220,181.17
9221,164.43
9222,150.14
9223,153.27
9224,171.285
9225,155.6225
9226,168.4025
9227,155.605
9228,143.195
9229,153.065
9230,155.5925
9231,146.445
9232,150.7775
9233,168.0625
9234,156.0925
9235,152.47
9236,153.84
9237,150.17
9238,167.13
9239,153.225
9240,148.4375
9241,147.89
9242,140.2925
9243,155.8475
9244,144.0575
9245,142.9725
9246,152.92
9247,212.415
9248,206.2075
9249,203.8875
9250,212.28
9251,195.4275
9252,201.3825
9253,201.205
9254,201.675
9255,210.16
9256,191.675
9257,205.635
9258,197.235
9259,204.555
9260,210.725
9261,196.9325
9262,208.4775
9263,193.29
9264,201.875
9265,182.3925
9266,179.4475
9267,192.34
9268,198.2725
9269,203.1225
9270,170.5275
9271,180.07
9272,180.0
9273,202.905
9274,158.35
9275,184.7875
9276,180.6725
9277,164.58
9278,175.625
9279,172.5075
9280,166.6325
9281,172.13
9282,174.12
9283,166.115
9284,174.72
9285,168.8275
9286,174.6325
9287,171.615
9288,168.385
9289,147.12
9290,160.5725
9291,154.685
9292,155.04
9293,172.85
9294,156.65
9295,154.4175
9296,155.065
9297,166.2525
9298,150.825
9299,152.935
9300,146.5775
9301,159.8175
9302,163.825
9303,143.78
9304,163.72
9305,138.45
9306,152.2975
9307,157.9075
9308,161.6075
9309,143.025
9310,163.6025
9311,140.425
9312,152.935
9313,146.085
9314,139.475
9315,147.545
9316,133.0775
9317,143.495
9318,138.11
9319,145.7025
9320,115.96
9321,135.8125
9322,125.5575
9323,138.465
9324,147.08
9325,135.375
9326,128.7475
9327,125.6275
9328,127.4725
9329,142.905
9330,145.11
9331,143.8125
9332,98.19
9333,116.1275
9334,125.6975
9335,112.365
9336,129.98
9337,99.96
9338,120.335
9339,111.775
9340,125.6875
9341,134.685
9342,107.73
9343,122.24
9344,104.345
9345,119.76
9346,115.0275
9347,128.0525
9348,98.015
9349,107.56
9350,94.4875
9351,101.49
9352,112.4625
9353,93.8725
9354,122.285
9355,108.865
9356,110.0025
9357,96.905
9358,95.3775
9359,100.98
9360,94.315
9361,93.7075
9362,86.215
9363,92.6775
9364,111.4525
9365,93.82
9366,96.9925
9367,101.8175
9368,96.7525
9369,107.22
9370,89.0825
9371,80.5425
9372,102.8
9373,98.0375
9374,87.7675
9375,88.7625
9376,86.6175
9377,65.8975
9378,214.375
9379,237.1725
9380,234.425
9381,209.5975
9382,230.41
9383,216.7175
9384,218.6975
9385,223.195
9386,221.615
9387,218.3775
9388,206.0425
9389,219.055
9390,205.54
9391,210.7625
9392,216.9675
9393,210.605
9394,199.8675
9395,197.69
9396,199.5025
9397,201.06
9398,203.875
9399,212.325
9400,207.8775
9401,200.9625
9402,198.2675
9403,194.965
9404,179.165
9405,187.96
9406,196.2975
9407,189.4775
9408,207.7725
9409,195.8475
9410,189.4075
9411,197.445
9412,193.8175
9413,197.5625
9414,203.7675
9415,196.2525
9416,197.9175
9417,169.055
9418,187.7375
9419,186.8825
9420,188.1875
9421,188.24
9422,191.0825
9423,178.9225
9424,198.6125
9425,176.72
9426,189.4225
9427,176.7325
9428,182.5
9429,167.615
9430,174.92
9431,179.515
9432,164.74
9433,178.08
9434,176.795
9435,169.6075
9436,162.725
9437,163.1275
9438,151.515
9439,168.275
9440,162.325
9441,172.3275
9442,168.9325
9443,162.59
9444,163.4325
9445,160.6575
9446,170.265
9447,167.7575
9448,167.8325
9449,169.215
9450,177.7325
9451,165.48
9452,153.21
9453,162.5575
9454,149.3425
9455,161.47
9456,155.58
9457,145.4675
9458,148.875
9459,145.075
9460,144.32
9461,134.3625
9462,138.4375
9463,146.645
9464,146.43
